,init_node,term_node,capacity,length,free_flow_time,b,power,speed,critical_speed,lanes
48620,21243,21242,1609,0.147,0.25,0.25,4,35,28.0,1
48621,21243,21244,1609,0.067,0.11,0.25,4,35,28.0,1
48622,21244,21237,1609,0.13,0.22,0.25,4,35,28.0,1
48623,21244,21243,1609,0.067,0.11,0.25,4,35,28.0,1
48624,21245,21246,1609,0.17,0.29,0.25,4,35,28.0,1
48625,21245,28231,1609,0.187,0.32,0.25,4,35,28.0,1
48626,21246,21245,1609,0.17,0.29,0.25,4,35,28.0,1
48627,21246,28231,1609,0.279,0.48,0.25,4,35,28.0,1
48628,21247,21228,1609,0.272,0.47,0.25,4,35,28.0,1
48629,21247,21232,1609,0.178,0.31,0.25,4,35,28.0,1
48630,21247,21248,1609,0.037,0.06,0.25,4,35,28.0,1
48631,21248,21247,1609,0.037,0.06,0.25,4,35,28.0,1
48632,21248,21249,1609,0.181,0.31,0.25,4,35,28.0,1
48633,21249,21248,1609,0.181,0.31,0.25,4,35,28.0,1
48634,21249,21250,1609,0.165,0.28,0.25,4,35,28.0,1
48635,21250,21249,1609,0.165,0.28,0.25,4,35,28.0,1
48636,21250,21251,1609,0.036,0.06,0.25,4,35,28.0,1
48637,21251,3179,2880,0.424,1.06,0.25,4,24,19.2,2
48638,21251,21250,1609,0.036,0.06,0.25,4,35,28.0,1
48639,21251,21252,1609,0.266,0.46,0.25,4,35,28.0,1
48640,21251,21258,1609,0.169,0.29,0.25,4,35,28.0,1
48641,21252,21251,1609,0.266,0.46,0.25,4,35,28.0,1
48642,21252,21265,1609,0.13,0.22,0.25,4,35,28.0,1
48643,21253,21254,1609,0.124,0.21,0.25,4,35,28.0,1
48644,21253,21265,1609,0.121,0.21,0.25,4,35,28.0,1
48645,21254,21253,1609,0.124,0.21,0.25,4,35,28.0,1
48646,21254,21255,1609,0.066,0.11,0.25,4,35,28.0,1
48647,21255,7630,1773,0.13,0.14,0.25,4,55,44.0,1
48648,21255,21254,1609,0.066,0.11,0.25,4,35,28.0,1
48649,21255,21256,1773,0.128,0.14,0.25,4,55,44.0,1
48650,21256,21255,1773,0.128,0.14,0.25,4,55,44.0,1
48651,21256,21257,1773,0.188,0.21,0.25,4,55,44.0,1
48652,21257,21256,1773,0.188,0.21,0.25,4,55,44.0,1
48653,21257,32240,1773,0.241,0.26,0.25,4,55,44.0,1
48654,21258,21251,1609,0.169,0.29,0.25,4,35,28.0,1
48655,21258,21259,1609,0.189,0.32,0.25,4,35,28.0,1
48656,21259,21258,1609,0.189,0.32,0.25,4,35,28.0,1
48657,21259,21260,1609,0.154,0.26,0.25,4,35,28.0,1
48658,21260,21259,1609,0.154,0.26,0.25,4,35,28.0,1
48659,21260,21261,1609,0.142,0.24,0.25,4,35,28.0,1
48660,21261,21260,1609,0.142,0.24,0.25,4,35,28.0,1
48661,21261,21262,1609,0.22,0.38,0.25,4,35,28.0,1
48662,21262,21261,1609,0.22,0.38,0.25,4,35,28.0,1
48663,21262,21263,1609,0.804,1.38,0.25,4,35,28.0,1
48664,21263,21262,1609,0.804,1.38,0.25,4,35,28.0,1
48665,21263,21264,1609,0.315,0.54,0.25,4,35,28.0,1
48666,21263,32219,1609,0.104,0.18,0.25,4,35,28.0,1
48667,21264,21263,1609,0.315,0.54,0.25,4,35,28.0,1
48668,21264,28625,1609,0.187,0.32,0.25,4,35,28.0,1
48669,21265,21252,1609,0.13,0.22,0.25,4,35,28.0,1
48670,21265,21253,1609,0.121,0.21,0.25,4,35,28.0,1
48671,21265,21266,1609,0.156,0.27,0.25,4,35,28.0,1
48672,21266,21265,1609,0.156,0.27,0.25,4,35,28.0,1
48673,21266,21267,1609,0.209,0.36,0.25,4,35,28.0,1
48674,21267,21266,1609,0.209,0.36,0.25,4,35,28.0,1
48675,21267,21268,1609,0.234,0.4,0.25,4,35,28.0,1
48676,21268,3179,2880,0.429,1.07,0.25,4,24,19.2,2
48677,21268,21267,1609,0.234,0.4,0.25,4,35,28.0,1
48678,21268,21269,1609,0.162,0.28,0.25,4,35,28.0,1
48679,21269,21268,1609,0.162,0.28,0.25,4,35,28.0,1
48680,21269,21272,1543,0.036,0.07,0.25,4,30,24.0,1
48681,21269,32220,1609,0.092,0.16,0.25,4,35,28.0,1
48682,21270,21271,1609,0.428,0.73,0.25,4,35,28.0,1
48683,21270,32220,1609,0.023,0.04,0.25,4,35,28.0,1
48684,21270,32221,1609,0.192,0.33,0.25,4,35,28.0,1
48685,21271,21187,1773,0.143,0.16,0.25,4,55,44.0,1
48686,21271,21188,1773,0.09,0.1,0.25,4,55,44.0,1
48687,21271,21270,1609,0.428,0.73,0.25,4,35,28.0,1
48688,21272,21269,1543,0.036,0.07,0.25,4,30,24.0,1
48689,21272,21273,1543,0.137,0.27,0.25,4,30,24.0,1
48690,21273,21272,1543,0.137,0.27,0.25,4,30,24.0,1
48691,21273,21274,1543,0.163,0.33,0.25,4,30,24.0,1
48692,21274,21273,1543,0.163,0.33,0.25,4,30,24.0,1
48693,21274,21275,1543,0.097,0.19,0.25,4,30,24.0,1
48694,21275,21274,1543,0.097,0.19,0.25,4,30,24.0,1
48695,21275,32221,1609,0.126,0.22,0.25,4,35,28.0,1
48696,21275,32222,1609,0.053,0.09,0.25,4,35,28.0,1
48697,21276,7630,1773,0.144,0.16,0.25,4,55,44.0,1
48698,21276,21167,1773,0.053,0.06,0.25,4,55,44.0,1
48699,21277,21167,1773,0.086,0.09,0.25,4,55,44.0,1
48700,21277,21278,1773,0.094,0.1,0.25,4,55,44.0,1
48701,21278,21190,1773,0.092,0.1,0.25,4,55,44.0,1
48702,21278,21277,1773,0.094,0.1,0.25,4,55,44.0,1
48703,21279,21280,1609,0.064,0.11,0.25,4,35,28.0,1
48704,21279,32222,1609,0.13,0.22,0.25,4,35,28.0,1
48705,21280,21279,1609,0.064,0.11,0.25,4,35,28.0,1
48706,21280,21281,1609,0.196,0.34,0.25,4,35,28.0,1
48707,21281,3174,2880,0.521,1.3,0.25,4,24,19.2,2
48708,21281,21280,1609,0.196,0.34,0.25,4,35,28.0,1
48709,21281,21282,1609,0.34,0.58,0.25,4,35,28.0,1
48710,21282,7615,1609,0.045,0.08,0.25,4,35,28.0,1
48711,21282,21281,1609,0.34,0.58,0.25,4,35,28.0,1
48712,21283,7615,1705,0.137,0.18,0.25,4,45,36.0,1
48713,21283,21284,1705,0.229,0.31,0.25,4,45,36.0,1
48714,21284,21283,1705,0.229,0.31,0.25,4,45,36.0,1
48715,21284,28234,1705,0.026,0.03,0.25,4,45,36.0,1
48716,21285,28234,1609,0.288,0.49,0.25,4,35,28.0,1
48717,21285,29492,1609,0.191,0.33,0.25,4,35,28.0,1
48718,21286,21288,1609,0.265,0.45,0.25,4,35,28.0,1
48719,21286,29492,1609,0.099,0.17,0.25,4,35,28.0,1
48720,21287,3173,2880,0.179,0.45,0.25,4,24,19.2,2
48721,21287,21288,1609,0.192,0.33,0.25,4,35,28.0,1
48722,21287,21289,1609,0.25,0.43,0.25,4,35,28.0,1
48723,21288,21286,1609,0.265,0.45,0.25,4,35,28.0,1
48724,21288,21287,1609,0.192,0.33,0.25,4,35,28.0,1
48725,21289,21287,1609,0.25,0.43,0.25,4,35,28.0,1
48726,21289,21290,1609,0.198,0.34,0.25,4,35,28.0,1
48727,21290,21289,1609,0.198,0.34,0.25,4,35,28.0,1
48728,21290,21291,1705,0.033,0.04,0.25,4,45,36.0,1
48729,21290,28234,1705,0.604,0.81,0.25,4,45,36.0,1
48730,21291,21290,1705,0.033,0.04,0.25,4,45,36.0,1
48731,21291,21292,1705,0.099,0.13,0.25,4,45,36.0,1
48732,21292,21291,1705,0.099,0.13,0.25,4,45,36.0,1
48733,21292,32227,1705,0.101,0.13,0.25,4,45,36.0,1
48734,21293,7650,1773,0.089,0.1,0.25,4,55,44.0,1
48735,21293,21359,1773,0.182,0.2,0.25,4,55,44.0,1
48736,21294,7646,1773,0.071,0.08,0.25,4,55,44.0,1
48737,21294,7650,1773,0.114,0.12,0.25,4,55,44.0,1
48738,21295,7646,1773,0.091,0.1,0.25,4,55,44.0,1
48739,21295,21296,1773,0.217,0.24,0.25,4,55,44.0,1
48740,21296,3172,2880,0.176,0.44,0.25,4,24,19.2,2
48741,21296,21295,1773,0.217,0.24,0.25,4,55,44.0,1
48742,21296,21349,1773,0.252,0.27,0.25,4,55,44.0,1
48743,21297,7646,1609,0.041,0.07,0.25,4,35,28.0,1
48744,21297,21298,1609,0.137,0.23,0.25,4,35,28.0,1
48745,21298,21297,1609,0.137,0.23,0.25,4,35,28.0,1
48746,21298,21299,1609,0.149,0.26,0.25,4,35,28.0,1
48747,21299,21298,1609,0.149,0.26,0.25,4,35,28.0,1
48748,21299,21300,1609,0.164,0.28,0.25,4,35,28.0,1
48749,21300,21299,1609,0.164,0.28,0.25,4,35,28.0,1
48750,21300,21301,1609,0.027,0.05,0.25,4,35,28.0,1
48751,21301,21300,1609,0.027,0.05,0.25,4,35,28.0,1
48752,21301,21302,1609,0.047,0.08,0.25,4,35,28.0,1
48753,21301,21310,1609,0.191,0.33,0.25,4,35,28.0,1
48754,21302,21301,1609,0.047,0.08,0.25,4,35,28.0,1
48755,21302,21303,1609,0.224,0.38,0.25,4,35,28.0,1
48756,21303,21302,1609,0.224,0.38,0.25,4,35,28.0,1
48757,21303,21306,1609,0.263,0.45,0.25,4,35,28.0,1
48758,21304,21305,1705,0.119,0.16,0.25,4,45,36.0,1
48759,21304,21306,1609,0.06,0.1,0.25,4,35,28.0,1
48760,21304,21307,1705,0.114,0.15,0.25,4,45,36.0,1
48761,21305,21304,1705,0.119,0.16,0.25,4,45,36.0,1
48762,21305,21351,1705,0.222,0.3,0.25,4,45,36.0,1
48763,21306,21303,1609,0.263,0.45,0.25,4,35,28.0,1
48764,21306,21304,1609,0.06,0.1,0.25,4,35,28.0,1
48765,21307,21304,1705,0.114,0.15,0.25,4,45,36.0,1
48766,21307,21308,1705,0.16,0.21,0.25,4,45,36.0,1
48767,21308,7612,1705,0.109,0.15,0.25,4,45,36.0,1
48768,21308,21307,1705,0.16,0.21,0.25,4,45,36.0,1
48769,21309,7614,1609,0.095,0.16,0.25,4,35,28.0,1
48770,21309,21310,1609,0.23,0.39,0.25,4,35,28.0,1
48771,21310,21301,1609,0.191,0.33,0.25,4,35,28.0,1
48772,21310,21309,1609,0.23,0.39,0.25,4,35,28.0,1
48773,21311,21312,1844,0.653,0.56,0.25,4,70,56.0,1
48774,21311,21389,1844,0.52,0.45,0.25,4,70,56.0,1
48775,21312,7601,1844,1.272,1.09,0.25,4,70,56.0,1
48776,21312,21311,1844,0.653,0.56,0.25,4,70,56.0,1
48777,21313,7650,1705,0.068,0.09,0.25,4,45,36.0,1
48778,21313,21314,1705,0.208,0.28,0.25,4,45,36.0,1
48779,21314,21313,1705,0.208,0.28,0.25,4,45,36.0,1
48780,21314,21316,1705,0.16,0.21,0.25,4,45,36.0,1
48781,21315,21316,1705,0.035,0.05,0.25,4,45,36.0,1
48782,21315,21317,1705,0.238,0.32,0.25,4,45,36.0,1
48783,21316,3172,2880,0.523,1.31,0.25,4,24,19.2,2
48784,21316,21314,1705,0.16,0.21,0.25,4,45,36.0,1
48785,21316,21315,1705,0.035,0.05,0.25,4,45,36.0,1
48786,21316,21339,1705,0.388,0.52,0.25,4,45,36.0,1
48787,21317,3175,2880,0.184,0.46,0.25,4,24,19.2,2
48788,21317,21192,1705,0.21,0.28,0.25,4,45,36.0,1
48789,21317,21315,1705,0.238,0.32,0.25,4,45,36.0,1
48790,21318,7663,1800,0.118,0.12,0.25,4,60,48.0,1
48791,21318,21146,1800,0.115,0.12,0.25,4,60,48.0,1
48792,21319,32244,1662,0.589,0.88,0.25,4,40,32.0,1
48793,21320,32245,1662,0.335,0.5,0.25,4,40,32.0,1
48794,21320,32246,1662,0.132,0.2,0.25,4,40,32.0,1
48795,21321,32246,1662,0.791,1.19,0.25,4,40,32.0,1
48796,21321,32247,1662,0.419,0.63,0.25,4,40,32.0,1
48797,21322,21323,1662,0.167,0.25,0.25,4,40,32.0,1
48798,21322,32247,1662,0.445,0.67,0.25,4,40,32.0,1
48799,21323,21322,1662,0.167,0.25,0.25,4,40,32.0,1
48800,21323,21324,1662,0.096,0.14,0.25,4,40,32.0,1
48801,21324,3138,2880,0.348,0.87,0.25,4,24,19.2,2
48802,21324,21323,1662,0.096,0.14,0.25,4,40,32.0,1
48803,21324,32248,1662,0.06,0.09,0.25,4,40,32.0,1
48804,21325,7696,1800,0.06,0.06,0.25,4,60,48.0,1
48805,21325,21332,1800,0.538,0.54,0.25,4,60,48.0,1
48806,21326,21413,1823,0.168,0.16,0.25,4,65,52.0,1
48807,21326,21414,1823,0.235,0.22,0.25,4,65,52.0,1
48808,21327,21329,1609,0.088,0.15,0.25,4,35,28.0,1
48809,21327,32238,1609,0.396,0.68,0.25,4,35,28.0,1
48810,21327,32239,1609,0.096,0.16,0.25,4,35,28.0,1
48811,21328,3137,2880,0.36,0.9,0.25,4,24,19.2,2
48812,21328,8368,1800,0.332,0.33,0.25,4,60,48.0,1
48813,21328,21335,1800,0.082,0.08,0.25,4,60,48.0,1
48814,21328,32238,1609,0.091,0.16,0.25,4,35,28.0,1
48815,21329,21327,1609,0.088,0.15,0.25,4,35,28.0,1
48816,21329,21330,1609,0.416,0.71,0.25,4,35,28.0,1
48817,21330,21329,1609,0.416,0.71,0.25,4,35,28.0,1
48818,21330,21331,1609,0.381,0.65,0.25,4,35,28.0,1
48819,21331,21330,1609,0.381,0.65,0.25,4,35,28.0,1
48820,21331,32239,1609,0.24,0.41,0.25,4,35,28.0,1
48821,21332,21325,1800,0.538,0.54,0.25,4,60,48.0,1
48822,21332,21333,1800,0.208,0.21,0.25,4,60,48.0,1
48823,21333,21332,1800,0.208,0.21,0.25,4,60,48.0,1
48824,21333,21334,1800,0.595,0.6,0.25,4,60,48.0,1
48825,21334,8368,1800,0.285,0.29,0.25,4,60,48.0,1
48826,21334,21333,1800,0.595,0.6,0.25,4,60,48.0,1
48827,21335,21328,1800,0.082,0.08,0.25,4,60,48.0,1
48828,21335,21425,1800,0.717,0.72,0.25,4,60,48.0,1
48829,21336,21193,1609,0.203,0.35,0.25,4,35,28.0,1
48830,21336,21337,1609,0.222,0.38,0.25,4,35,28.0,1
48831,21337,21336,1609,0.222,0.38,0.25,4,35,28.0,1
48832,21337,21338,1609,0.127,0.22,0.25,4,35,28.0,1
48833,21338,21337,1609,0.127,0.22,0.25,4,35,28.0,1
48834,21338,21339,1609,0.061,0.1,0.25,4,35,28.0,1
48835,21339,7663,1705,0.129,0.17,0.25,4,45,36.0,1
48836,21339,21316,1705,0.388,0.52,0.25,4,45,36.0,1
48837,21339,21338,1609,0.061,0.1,0.25,4,35,28.0,1
48838,21340,7657,1823,0.224,0.21,0.25,4,65,52.0,1
48839,21340,21341,1823,0.175,0.16,0.25,4,65,52.0,1
48840,21341,21340,1823,0.175,0.16,0.25,4,65,52.0,1
48841,21341,21342,1823,0.228,0.21,0.25,4,65,52.0,1
48842,21342,7663,1823,0.06,0.06,0.25,4,65,52.0,1
48843,21342,21341,1823,0.228,0.21,0.25,4,65,52.0,1
48844,21343,7656,1823,0.077,0.07,0.25,4,65,52.0,1
48845,21343,21370,1823,0.162,0.15,0.25,4,65,52.0,1
48846,21344,21345,1823,0.178,0.16,0.25,4,65,52.0,1
48847,21344,21370,1823,0.05,0.05,0.25,4,65,52.0,1
48848,21345,21344,1823,0.178,0.16,0.25,4,65,52.0,1
48849,21345,21346,1823,0.178,0.16,0.25,4,65,52.0,1
48850,21346,7657,1823,0.061,0.06,0.25,4,65,52.0,1
48851,21346,21345,1823,0.178,0.16,0.25,4,65,52.0,1
48852,21347,7649,1823,0.18,0.17,0.25,4,65,52.0,1
48853,21347,21350,1823,0.248,0.23,0.25,4,65,52.0,1
48854,21348,7647,1773,0.222,0.24,0.25,4,55,44.0,1
48855,21348,7651,1773,0.07,0.08,0.25,4,55,44.0,1
48856,21349,7647,1773,0.064,0.07,0.25,4,55,44.0,1
48857,21349,21296,1773,0.252,0.27,0.25,4,55,44.0,1
48858,21350,7611,1823,0.18,0.17,0.25,4,65,52.0,1
48859,21350,21347,1823,0.248,0.23,0.25,4,65,52.0,1
48860,21351,7611,1705,0.069,0.09,0.25,4,45,36.0,1
48861,21351,21305,1705,0.222,0.3,0.25,4,45,36.0,1
48862,21352,7611,1844,0.102,0.09,0.25,4,70,56.0,1
48863,21352,21358,1844,0.148,0.13,0.25,4,70,56.0,1
48864,21353,7601,1844,0.061,0.05,0.25,4,70,56.0,1
48865,21353,21354,1844,0.111,0.1,0.25,4,70,56.0,1
48866,21354,21353,1844,0.111,0.1,0.25,4,70,56.0,1
48867,21354,21355,1844,0.224,0.19,0.25,4,70,56.0,1
48868,21355,21354,1844,0.224,0.19,0.25,4,70,56.0,1
48869,21355,21356,1844,0.222,0.19,0.25,4,70,56.0,1
48870,21356,21355,1844,0.222,0.19,0.25,4,70,56.0,1
48871,21356,21357,1844,0.213,0.18,0.25,4,70,56.0,1
48872,21357,21356,1844,0.213,0.18,0.25,4,70,56.0,1
48873,21357,21358,1844,0.221,0.19,0.25,4,70,56.0,1
48874,21358,21352,1844,0.148,0.13,0.25,4,70,56.0,1
48875,21358,21357,1844,0.221,0.19,0.25,4,70,56.0,1
48876,21359,21194,1773,0.195,0.21,0.25,4,55,44.0,1
48877,21359,21293,1773,0.182,0.2,0.25,4,55,44.0,1
48878,21360,7649,1773,0.048,0.05,0.25,4,55,44.0,1
48879,21360,7651,1773,0.203,0.22,0.25,4,55,44.0,1
48880,21361,7649,1823,0.121,0.11,0.25,4,65,52.0,1
48881,21361,8446,1823,0.162,0.15,0.25,4,65,52.0,1
48882,21362,8446,1823,0.098,0.09,0.25,4,65,52.0,1
48883,21362,32768,1823,0.036,0.03,0.25,4,65,52.0,1
48884,21363,21364,1609,0.172,0.29,0.25,4,35,28.0,1
48885,21363,21365,1609,0.164,0.28,0.25,4,35,28.0,1
48886,21364,21363,1609,0.172,0.29,0.25,4,35,28.0,1
48887,21364,21366,1609,0.167,0.29,0.25,4,35,28.0,1
48888,21365,21363,1609,0.164,0.28,0.25,4,35,28.0,1
48889,21365,21366,1609,0.248,0.43,0.25,4,35,28.0,1
48890,21366,21364,1609,0.167,0.29,0.25,4,35,28.0,1
48891,21366,21365,1609,0.248,0.43,0.25,4,35,28.0,1
48892,21366,21367,1609,0.103,0.18,0.25,4,35,28.0,1
48893,21367,21366,1609,0.103,0.18,0.25,4,35,28.0,1
48894,21367,21368,1609,0.196,0.34,0.25,4,35,28.0,1
48895,21368,3134,2880,0.134,0.34,0.25,4,24,19.2,2
48896,21368,21367,1609,0.196,0.34,0.25,4,35,28.0,1
48897,21368,28235,1609,0.119,0.2,0.25,4,35,28.0,1
48898,21369,7688,1705,0.053,0.07,0.25,4,45,36.0,1
48899,21369,28235,1705,0.142,0.19,0.25,4,45,36.0,1
48900,21370,21343,1823,0.162,0.15,0.25,4,65,52.0,1
48901,21370,21344,1823,0.05,0.05,0.25,4,65,52.0,1
48902,21370,21371,1609,0.369,0.63,0.25,4,35,28.0,1
48903,21371,3169,2880,0.407,1.02,0.25,4,24,19.2,2
48904,21371,21370,1609,0.369,0.63,0.25,4,35,28.0,1
48905,21371,21372,1609,0.056,0.1,0.25,4,35,28.0,1
48906,21371,21373,1609,0.157,0.27,0.25,4,35,28.0,1
48907,21372,21371,1609,0.056,0.1,0.25,4,35,28.0,1
48908,21372,21376,1609,0.156,0.27,0.25,4,35,28.0,1
48909,21373,21371,1609,0.157,0.27,0.25,4,35,28.0,1
48910,21373,21374,1609,0.32,0.55,0.25,4,35,28.0,1
48911,21374,21373,1609,0.32,0.55,0.25,4,35,28.0,1
48912,21374,21375,1609,0.101,0.17,0.25,4,35,28.0,1
48913,21375,21374,1609,0.101,0.17,0.25,4,35,28.0,1
48914,21375,21385,1609,0.192,0.33,0.25,4,35,28.0,1
48915,21376,21372,1609,0.156,0.27,0.25,4,35,28.0,1
48916,21376,21377,1609,0.174,0.3,0.25,4,35,28.0,1
48917,21377,7657,1609,0.148,0.25,0.25,4,35,28.0,1
48918,21377,21376,1609,0.174,0.3,0.25,4,35,28.0,1
48919,21378,7648,1823,0.066,0.06,0.25,4,65,52.0,1
48920,21378,21380,1823,0.021,0.02,0.25,4,65,52.0,1
48921,21379,21383,1609,0.292,0.5,0.25,4,35,28.0,1
48922,21379,33061,1609,0.031,0.05,0.25,4,35,28.0,1
48923,21380,21378,1823,0.021,0.02,0.25,4,65,52.0,1
48924,21380,31744,1823,0.095,0.09,0.25,4,65,52.0,1
48925,21380,33061,1609,0.123,0.21,0.25,4,35,28.0,1
48926,21381,3171,2880,0.067,0.17,0.25,4,24,19.2,2
48927,21381,7648,1662,0.136,0.2,0.25,4,40,32.0,1
48928,21381,30341,1662,0.075,0.11,0.25,4,40,32.0,1
48929,21382,7656,1662,0.117,0.18,0.25,4,40,32.0,1
48930,21382,30341,1662,0.129,0.19,0.25,4,40,32.0,1
48931,21383,21379,1609,0.292,0.5,0.25,4,35,28.0,1
48932,21383,21384,1609,0.279,0.48,0.25,4,35,28.0,1
48933,21384,21383,1609,0.279,0.48,0.25,4,35,28.0,1
48934,21384,21385,1609,0.246,0.42,0.25,4,35,28.0,1
48935,21385,21375,1609,0.192,0.33,0.25,4,35,28.0,1
48936,21385,21384,1609,0.246,0.42,0.25,4,35,28.0,1
48937,21386,7648,1823,0.073,0.07,0.25,4,65,52.0,1
48938,21386,21387,1823,0.055,0.05,0.25,4,65,52.0,1
48939,21387,21386,1823,0.055,0.05,0.25,4,65,52.0,1
48940,21387,32768,1823,0.067,0.06,0.25,4,65,52.0,1
48941,21388,26766,1823,1.034,0.95,0.25,4,65,52.0,1
48942,21388,31744,1823,1.021,0.94,0.25,4,65,52.0,1
48943,21389,7606,1844,0.128,0.11,0.25,4,70,56.0,1
48944,21389,21311,1844,0.52,0.45,0.25,4,70,56.0,1
48945,21389,21390,1609,0.093,0.16,0.25,4,35,28.0,1
48946,21390,3168,2880,0.275,0.69,0.25,4,24,19.2,2
48947,21390,21389,1609,0.093,0.16,0.25,4,35,28.0,1
48948,21390,21391,1609,0.091,0.16,0.25,4,35,28.0,1
48949,21391,21390,1609,0.091,0.16,0.25,4,35,28.0,1
48950,21391,21392,1609,0.077,0.13,0.25,4,35,28.0,1
48951,21392,7606,1609,0.047,0.08,0.25,4,35,28.0,1
48952,21392,21391,1609,0.077,0.13,0.25,4,35,28.0,1
48953,21392,21393,1609,0.511,0.88,0.25,4,35,28.0,1
48954,21393,21392,1609,0.511,0.88,0.25,4,35,28.0,1
48955,21393,21394,1609,0.701,1.2,0.25,4,35,28.0,1
48956,21393,21395,1609,0.778,1.33,0.25,4,35,28.0,1
48957,21394,21393,1609,0.701,1.2,0.25,4,35,28.0,1
48958,21395,21393,1609,0.778,1.33,0.25,4,35,28.0,1
48959,21396,21156,1823,0.219,0.2,0.25,4,65,52.0,1
48960,21396,21410,1823,0.269,0.25,0.25,4,65,52.0,1
48961,21397,21398,1823,0.146,0.13,0.25,4,65,52.0,1
48962,21397,21411,1823,0.324,0.3,0.25,4,65,52.0,1
48963,21398,8367,1823,0.067,0.06,0.25,4,65,52.0,1
48964,21398,21397,1823,0.146,0.13,0.25,4,65,52.0,1
48965,21399,8367,1705,0.13,0.17,0.25,4,45,36.0,1
48966,21399,21400,1705,0.145,0.19,0.25,4,45,36.0,1
48967,21400,21399,1705,0.145,0.19,0.25,4,45,36.0,1
48968,21400,21401,1705,0.277,0.37,0.25,4,45,36.0,1
48969,21401,21400,1705,0.277,0.37,0.25,4,45,36.0,1
48970,21401,21402,1705,0.055,0.07,0.25,4,45,36.0,1
48971,21402,3136,2880,0.339,0.85,0.25,4,24,19.2,2
48972,21402,21401,1705,0.055,0.07,0.25,4,45,36.0,1
48973,21402,21403,1609,0.182,0.31,0.25,4,35,28.0,1
48974,21402,21409,1609,0.103,0.18,0.25,4,35,28.0,1
48975,21403,21402,1609,0.182,0.31,0.25,4,35,28.0,1
48976,21403,21404,1609,0.147,0.25,0.25,4,35,28.0,1
48977,21404,21403,1609,0.147,0.25,0.25,4,35,28.0,1
48978,21404,21405,1609,0.302,0.52,0.25,4,35,28.0,1
48979,21405,21404,1609,0.302,0.52,0.25,4,35,28.0,1
48980,21405,21406,1609,0.187,0.32,0.25,4,35,28.0,1
48981,21406,21405,1609,0.187,0.32,0.25,4,35,28.0,1
48982,21406,21407,1609,0.248,0.43,0.25,4,35,28.0,1
48983,21407,21406,1609,0.248,0.43,0.25,4,35,28.0,1
48984,21407,21408,1609,0.153,0.26,0.25,4,35,28.0,1
48985,21408,21407,1609,0.153,0.26,0.25,4,35,28.0,1
48986,21408,21409,1609,0.179,0.31,0.25,4,35,28.0,1
48987,21409,21402,1609,0.103,0.18,0.25,4,35,28.0,1
48988,21409,21408,1609,0.179,0.31,0.25,4,35,28.0,1
48989,21410,21396,1823,0.269,0.25,0.25,4,65,52.0,1
48990,21410,21411,1823,0.237,0.22,0.25,4,65,52.0,1
48991,21411,21397,1823,0.324,0.3,0.25,4,65,52.0,1
48992,21411,21410,1823,0.237,0.22,0.25,4,65,52.0,1
48993,21412,8367,1823,0.282,0.26,0.25,4,65,52.0,1
48994,21412,21413,1823,0.248,0.23,0.25,4,65,52.0,1
48995,21413,21326,1823,0.168,0.16,0.25,4,65,52.0,1
48996,21413,21412,1823,0.248,0.23,0.25,4,65,52.0,1
48997,21414,21326,1823,0.235,0.22,0.25,4,65,52.0,1
48998,21414,21415,1823,0.233,0.22,0.25,4,65,52.0,1
48999,21415,7696,1823,0.441,0.41,0.25,4,65,52.0,1
49000,21415,21414,1823,0.233,0.22,0.25,4,65,52.0,1
49001,21416,7697,1662,0.405,0.61,0.25,4,40,32.0,1
49002,21416,21417,1609,0.227,0.39,0.25,4,35,28.0,1
49003,21416,32248,1662,0.481,0.72,0.25,4,40,32.0,1
49004,21417,21416,1609,0.227,0.39,0.25,4,35,28.0,1
49005,21417,21418,1609,0.371,0.64,0.25,4,35,28.0,1
49006,21418,21417,1609,0.371,0.64,0.25,4,35,28.0,1
49007,21418,21419,1609,0.036,0.06,0.25,4,35,28.0,1
49008,21419,7697,1705,0.253,0.34,0.25,4,45,36.0,1
49009,21419,21418,1609,0.036,0.06,0.25,4,35,28.0,1
49010,21419,21420,1705,0.105,0.14,0.25,4,45,36.0,1
49011,21420,21419,1705,0.105,0.14,0.25,4,45,36.0,1
49012,21420,32249,1705,0.435,0.58,0.25,4,45,36.0,1
49013,21421,7724,1705,2.468,3.29,0.25,4,45,36.0,1
49014,21421,32249,1705,0.864,1.15,0.25,4,45,36.0,1
49015,21422,21423,1800,0.139,0.14,0.25,4,60,48.0,1
49016,21422,32251,1800,0.611,0.61,0.25,4,60,48.0,1
49017,21423,21422,1800,0.139,0.14,0.25,4,60,48.0,1
49018,21423,21424,1800,0.322,0.32,0.25,4,60,48.0,1
49019,21424,21423,1800,0.322,0.32,0.25,4,60,48.0,1
49020,21424,21425,1800,0.288,0.29,0.25,4,60,48.0,1
49021,21425,21335,1800,0.717,0.72,0.25,4,60,48.0,1
49022,21425,21424,1800,0.288,0.29,0.25,4,60,48.0,1
49023,21426,21427,1705,0.79,1.05,0.25,4,45,36.0,1
49024,21426,21511,1705,0.914,1.22,0.25,4,45,36.0,1
49025,21427,21426,1705,0.79,1.05,0.25,4,45,36.0,1
49026,21427,21428,1705,0.791,1.05,0.25,4,45,36.0,1
49027,21428,21427,1705,0.791,1.05,0.25,4,45,36.0,1
49028,21428,21553,1705,0.879,1.17,0.25,4,45,36.0,1
49029,21429,21430,1609,0.26,0.45,0.25,4,35,28.0,1
